nits",,,,
"B25061",1.000,"Total:","N","N","N","N"
"B25061",2.000,"Less than $100","N","N","N","N"
"B25061",3.000,"$100 to $149","N","N","N","N"
"B25061",4.000,"$150 to $199","N","N","N","N"
"B25061",5.000,"$200 to $249","N","N","N","N"
"B25061",6.000,"$250 to $299","N","N","N","N"
"B25061",7.000,"$300 to $349","N","N","N","N"
"B25061",8.000,"$350 to $399","N","N","N","N"
"B25061",9.000,"$400 to $449","N","N","N","N"
"B25061",10.000,"$450 to $499","N","N","N","N"
"B25061",11.000,"$500 to $549","N","N","N","N
