2","51.7","+/-0.5","59.0","+/-1.4"
"S0201","63","2.5","+/-0.1","3.6","+/-0.5"
"S0201","64","8.2","+/-0.3","8.7","+/-0.8"
"S0201","65","2.9","+/-0.2","1.9","+/-0.5"
"S0201","66","34.8","+/-0.4","26.8","+/-1.4"
,"66",,,,
"S0201","67","2,355,554","+/-1,890","240,724","+/-7,581"
"S0201","68","46.5","+/-0.5","54.6","+/-1.5"
"S0201","69","9.6","+/-0.2","11.5","+/-0.9"
"S0201","70","10.6","+/-0.3","10.6","+/-0.9"
"S0201","71","3.2","+/-0.2","1.5","+/-0.4"
"S0201","72","30.1","+/-0.4","21.8","+/-1.2"
,"72",,,,
,"73
