7G",38.000,"$10,000 to $14,999","N","N","N","N"
"B19037G",39.000,"$15,000 to $19,999","N","N","N","N"
"B19037G",40.000,"$20,000 to $24,999","N","N","N","N"
"B19037G",41.000,"$25,000 to $29,999","N","N","N","N"
"B19037G",42.000,"$30,000 to $34,999","N","N","N","N"
"B19037G",43.000,"$35,000 to $39,999","N","N","N","N"
"B19037G",44.000,"$40,000 to $44,999","N","N","N","N"
"B19037G",45.000,"$45,000 to $49,999","N","N","N","N"
"B19037G",46.000,"$50,000 to $59,999","N","N","N","N"
"B19037G",47.000,"$60,000 to $74
